season,league_name,home_team_api_id,away_team_api_id,result
2011/2012,Portugal Liga ZON Sagres,9768,10264,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,10214,Away Win
2011/2012,Portugal Liga ZON Sagres,10238,9772,Away Win
2011/2012,Portugal Liga ZON Sagres,10215,10214,Home Win
2011/2012,Portugal Liga ZON Sagres,10211,9771,Away Win
2011/2012,Portugal Liga ZON Sagres,9772,7844,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,10238,Home Win
2011/2012,Portugal Liga ZON Sagres,10212,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,2033,4064,Away Win
2011/2012,Portugal Liga ZON Sagres,6403,9768,Away Win
2011/2012,Portugal Liga ZON Sagres,10264,9764,Home Win
2011/2012,Portugal Liga ZON Sagres,9772,10215,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,9773,Draw
2011/2012,Portugal Liga ZON Sagres,9764,2033,Draw
2011/2012,Portugal Liga ZON Sagres,7844,10264,Draw
2011/2012,Portugal Liga ZON Sagres,10214,6403,Home Win
2011/2012,Portugal Liga ZON Sagres,7841,9768,Away Win
2011/2012,Portugal Liga ZON Sagres,9771,10212,Away Win
2011/2012,Portugal Liga ZON Sagres,10238,10211,Home Win
2011/2012,Portugal Liga ZON Sagres,10215,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,10211,7841,Draw
2011/2012,Portugal Liga ZON Sagres,9773,9772,Draw
2011/2012,Portugal Liga ZON Sagres,10212,7844,Home Win
2011/2012,Portugal Liga ZON Sagres,2033,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,6403,9764,Away Win
2011/2012,Portugal Liga ZON Sagres,10264,10214,Home Win
2011/2012,Portugal Liga ZON Sagres,9768,10238,Home Win
2011/2012,Portugal Liga ZON Sagres,10215,9773,Away Win
2011/2012,Portugal Liga ZON Sagres,9772,6403,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,10212,Draw
2011/2012,Portugal Liga ZON Sagres,9764,10211,Draw
2011/2012,Portugal Liga ZON Sagres,7844,9768,Away Win
2011/2012,Portugal Liga ZON Sagres,10214,2033,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,10264,Home Win
2011/2012,Portugal Liga ZON Sagres,10238,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,10211,9772,Away Win
2011/2012,Portugal Liga ZON Sagres,9773,10214,Home Win
2011/2012,Portugal Liga ZON Sagres,10212,10238,Home Win
2011/2012,Portugal Liga ZON Sagres,2033,7844,Home Win
2011/2012,Portugal Liga ZON Sagres,6403,10215,Home Win
2011/2012,Portugal Liga ZON Sagres,7841,9771,Home Win
2011/2012,Portugal Liga ZON Sagres,10264,4064,Home Win
2011/2012,Portugal Liga ZON Sagres,9768,9764,Home Win
2011/2012,Portugal Liga ZON Sagres,10215,10264,Draw
2011/2012,Portugal Liga ZON Sagres,9772,2033,Home Win
2011/2012,Portugal Liga ZON Sagres,9773,6403,Home Win
2011/2012,Portugal Liga ZON Sagres,4064,9768,Away Win
2011/2012,Portugal Liga ZON Sagres,9764,10212,Draw
2011/2012,Portugal Liga ZON Sagres,7844,7841,Home Win
2011/2012,Portugal Liga ZON Sagres,10214,10211,Home Win
2011/2012,Portugal Liga ZON Sagres,9771,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,7841,10212,Away Win
2012/2013,Portugal Liga ZON Sagres,10214,10238,Draw
2012/2013,Portugal Liga ZON Sagres,9772,10264,Draw
2012/2013,Portugal Liga ZON Sagres,6403,8348,Draw
2012/2013,Portugal Liga ZON Sagres,10211,10215,Draw
2012/2013,Portugal Liga ZON Sagres,2033,7842,Home Win
2012/2013,Portugal Liga ZON Sagres,7844,9768,Draw
2012/2013,Portugal Liga ZON Sagres,9764,9773,Draw
2012/2013,Portugal Liga ZON Sagres,10238,7841,Away Win
2012/2013,Portugal Liga ZON Sagres,10214,7842,Home Win
2012/2013,Portugal Liga ZON Sagres,9772,2033,Home Win
2012/2013,Portugal Liga ZON Sagres,10211,7844,Draw
2012/2013,Portugal Liga ZON Sagres,6403,10212,Draw
2012/2013,Portugal Liga ZON Sagres,10215,9764,Draw
2012/2013,Portugal Liga ZON Sagres,10264,9773,Away Win
2012/2013,Portugal Liga ZON Sagres,8348,9768,Draw
2012/2013,Portugal Liga ZON Sagres,7841,6403,Draw
2012/2013,Portugal Liga ZON Sagres,10212,10214,Home Win
2012/2013,Portugal Liga ZON Sagres,9768,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,7842,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,9773,8348,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,10264,Away Win
2012/2013,Portugal Liga ZON Sagres,7844,2033,Home Win
2012/2013,Portugal Liga ZON Sagres,9764,10211,Away Win
2012/2013,Portugal Liga ZON Sagres,10238,9773,Away Win
2012/2013,Portugal Liga ZON Sagres,10214,9768,Draw
2012/2013,Portugal Liga ZON Sagres,9772,10212,Home Win
2012/2013,Portugal Liga ZON Sagres,6403,7844,Home Win
2012/2013,Portugal Liga ZON Sagres,10211,7841,Home Win
2012/2013,Portugal Liga ZON Sagres,2033,9764,Draw
2012/2013,Portugal Liga ZON Sagres,10264,7842,Home Win
2012/2013,Portugal Liga ZON Sagres,8348,10215,Draw
2012/2013,Portugal Liga ZON Sagres,7841,2033,Away Win
2012/2013,Portugal Liga ZON Sagres,10212,10211,Draw
2012/2013,Portugal Liga ZON Sagres,9768,6403,Away Win
2012/2013,Portugal Liga ZON Sagres,7842,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,9773,10214,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,10264,8348,Home Win
2012/2013,Portugal Liga ZON Sagres,9764,7844,Draw
2012/2013,Portugal Liga ZON Sagres,10238,8348,Home Win
2012/2013,Portugal Liga ZON Sagres,10214,10264,Home Win
2012/2013,Portugal Liga ZON Sagres,9772,9773,Draw
2012/2013,Portugal Liga ZON Sagres,6403,10215,Home Win
2012/2013,Portugal Liga ZON Sagres,10211,7842,Away Win
2012/2013,Portugal Liga ZON Sagres,2033,9768,Away Win
2012/2013,Portugal Liga ZON Sagres,7844,10212,Draw
2012/2013,Portugal Liga ZON Sagres,9764,7841,Away Win
2012/2013,Portugal Liga ZON Sagres,7841,7844,Away Win
2012/2013,Portugal Liga ZON Sagres,10212,2033,Home Win
2012/2013,Portugal Liga ZON Sagres,9768,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,7842,9764,Away Win
2012/2013,Portugal Liga ZON Sagres,9773,6403,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,10214,Home Win
2012/2013,Portugal Liga ZON Sagres,10264,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,8348,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,10212,7841,Draw
2012/2013,Portugal Liga ZON Sagres,10238,10214,Away Win
2012/2013,Portugal Liga ZON Sagres,10264,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,8348,6403,Away Win
2012/2013,Portugal Liga ZON Sagres,10215,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,7842,2033,Draw
2012/2013,Portugal Liga ZON Sagres,9768,7844,Draw
2012/2013,Portugal Liga ZON Sagres,9773,9764,Home Win
2012/2013,Portugal Liga ZON Sagres,9772,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,9764,10212,Home Win
2012/2013,Portugal Liga ZON Sagres,7841,9768,Home Win
2012/2013,Portugal Liga ZON Sagres,6403,7842,Home Win
2012/2013,Portugal Liga ZON Sagres,7844,9773,Away Win
2012/2013,Portugal Liga ZON Sagres,2033,10215,Draw
2012/2013,Portugal Liga ZON Sagres,10211,10264,Draw
2012/2013,Portugal Liga ZON Sagres,10214,8348,Away Win
2012/2013,Portugal Liga ZON Sagres,10214,9772,Draw
2012/2013,Portugal Liga ZON Sagres,10215,7841,Away Win
2012/2013,Portugal Liga ZON Sagres,9768,10212,Away Win
2012/2013,Portugal Liga ZON Sagres,10264,6403,Away Win
2012/2013,Portugal Liga ZON Sagres,8348,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,9773,2033,Draw
2012/2013,Portugal Liga ZON Sagres,7842,7844,Home Win
2012/2013,Portugal Liga ZON Sagres,10238,9764,Home Win
2012/2013,Portugal Liga ZON Sagres,2033,10238,Away Win
2012/2013,Portugal Liga ZON Sagres,6403,10214,Draw
2012/2013,Portugal Liga ZON Sagres,9764,9768,Away Win
2012/2013,Portugal Liga ZON Sagres,10212,7842,Home Win
2012/2013,Portugal Liga ZON Sagres,10211,9773,Away Win
2012/2013,Portugal Liga ZON Sagres,9772,10215,Home Win
2012/2013,Portugal Liga ZON Sagres,7841,10264,Draw
2012/2013,Portugal Liga ZON Sagres,7844,8348,Home Win
2012/2013,Portugal Liga ZON Sagres,10238,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,10212,9764,Draw
2012/2013,Portugal Liga ZON Sagres,9768,7841,Away Win
2012/2013,Portugal Liga ZON Sagres,7842,6403,Draw
2012/2013,Portugal Liga ZON Sagres,9773,7844,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,2033,Draw
2012/2013,Portugal Liga ZON Sagres,10264,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,8348,10214,Home Win
2012/2013,Portugal Liga ZON Sagres,9773,7841,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,10212,Away Win
2012/2013,Portugal Liga ZON Sagres,7842,9768,Home Win
2012/2013,Portugal Liga ZON Sagres,9772,6403,Home Win
2012/2013,Portugal Liga ZON Sagres,10238,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,10214,2033,Home Win
2012/2013,Portugal Liga ZON Sagres,10264,7844,Home Win
2012/2013,Portugal Liga ZON Sagres,8348,9764,Draw
2012/2013,Portugal Liga ZON Sagres,6403,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,9764,10214,Away Win
2012/2013,Portugal Liga ZON Sagres,10211,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,7841,7842,Away Win
2012/2013,Portugal Liga ZON Sagres,9768,9773,Draw
2012/2013,Portugal Liga ZON Sagres,7844,10215,Home Win
2012/2013,Portugal Liga ZON Sagres,2033,10264,Away Win
2012/2013,Portugal Liga ZON Sagres,10212,8348,Draw
2012/2013,Portugal Liga ZON Sagres,10214,7841,Draw
2012/2013,Portugal Liga ZON Sagres,10264,10212,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,9768,Draw
2012/2013,Portugal Liga ZON Sagres,9773,7842,Home Win
2012/2013,Portugal Liga ZON Sagres,6403,10211,Draw
2012/2013,Portugal Liga ZON Sagres,8348,2033,Draw
2012/2013,Portugal Liga ZON Sagres,10238,7844,Away Win
2012/2013,Portugal Liga ZON Sagres,9772,9764,Home Win
2012/2013,Portugal Liga ZON Sagres,9768,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,10211,10214,Draw
2012/2013,Portugal Liga ZON Sagres,7844,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,2033,6403,Away Win
2012/2013,Portugal Liga ZON Sagres,10212,9773,Draw
2012/2013,Portugal Liga ZON Sagres,7842,10215,Home Win
2012/2013,Portugal Liga ZON Sagres,9764,10264,Away Win
2012/2013,Portugal Liga ZON Sagres,7841,8348,Away Win
2012/2013,Portugal Liga ZON Sagres,9772,7841,Home Win
2012/2013,Portugal Liga ZON Sagres,10238,10212,Away Win
2012/2013,Portugal Liga ZON Sagres,10264,9768,Away Win
2012/2013,Portugal Liga ZON Sagres,8348,7842,Draw
2012/2013,Portugal Liga ZON Sagres,10215,9773,Away Win
2012/2013,Portugal Liga ZON Sagres,10211,2033,Away Win
2012/2013,Portugal Liga ZON Sagres,10214,7844,Home Win
2012/2013,Portugal Liga ZON Sagres,6403,9764,Home Win
2012/2013,Portugal Liga ZON Sagres,7841,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,7842,10214,Home Win
2012/2013,Portugal Liga ZON Sagres,2033,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,10212,6403,Draw
2012/2013,Portugal Liga ZON Sagres,7844,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,9764,10215,Home Win
2012/2013,Portugal Liga ZON Sagres,9773,10264,Home Win
2012/2013,Portugal Liga ZON Sagres,9768,8348,Home Win
2012/2013,Portugal Liga ZON Sagres,6403,7841,Home Win
2012/2013,Portugal Liga ZON Sagres,10214,10212,Home Win
2012/2013,Portugal Liga ZON Sagres,9772,9768,Home Win
2012/2013,Portugal Liga ZON Sagres,10238,7842,Home Win
2012/2013,Portugal Liga ZON Sagres,8348,9773,Away Win
2012/2013,Portugal Liga ZON Sagres,10264,10215,Home Win
2012/2013,Portugal Liga ZON Sagres,2033,7844,Away Win
2012/2013,Portugal Liga ZON Sagres,10211,9764,Home Win
2012/2013,Portugal Liga ZON Sagres,9773,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,9768,10214,Home Win
2012/2013,Portugal Liga ZON Sagres,10212,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,7844,6403,Draw
2012/2013,Portugal Liga ZON Sagres,7841,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,9764,2033,Home Win
2012/2013,Portugal Liga ZON Sagres,7842,10264,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,8348,Home Win
2012/2013,Portugal Liga ZON Sagres,2033,7841,Home Win
2012/2013,Portugal Liga ZON Sagres,10211,10212,Home Win
2012/2013,Portugal Liga ZON Sagres,6403,9768,Home Win
2012/2013,Portugal Liga ZON Sagres,9772,7842,Draw
2012/2013,Portugal Liga ZON Sagres,10214,9773,Away Win
2012/2013,Portugal Liga ZON Sagres,10238,10215,Away Win
2012/2013,Portugal Liga ZON Sagres,8348,10264,Away Win
2012/2013,Portugal Liga ZON Sagres,7844,9764,Home Win
2012/2013,Portugal Liga ZON Sagres,8348,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,10264,10214,Away Win
2012/2013,Portugal Liga ZON Sagres,9773,9772,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,6403,Draw
2012/2013,Portugal Liga ZON Sagres,7842,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,9768,2033,Home Win
2012/2013,Portugal Liga ZON Sagres,10212,7844,Home Win
2012/2013,Portugal Liga ZON Sagres,7841,9764,Home Win
2012/2013,Portugal Liga ZON Sagres,7841,10215,Draw
2012/2013,Portugal Liga ZON Sagres,10212,9768,Draw
2012/2013,Portugal Liga ZON Sagres,9772,10214,Home Win
2012/2013,Portugal Liga ZON Sagres,6403,10264,Home Win
2012/2013,Portugal Liga ZON Sagres,10211,8348,Draw
2012/2013,Portugal Liga ZON Sagres,2033,9773,Away Win
2012/2013,Portugal Liga ZON Sagres,7844,7842,Draw
2012/2013,Portugal Liga ZON Sagres,9764,10238,Draw
2012/2013,Portugal Liga ZON Sagres,7844,7841,Away Win
2012/2013,Portugal Liga ZON Sagres,2033,10212,Draw
2012/2013,Portugal Liga ZON Sagres,10211,9768,Away Win
2012/2013,Portugal Liga ZON Sagres,9764,7842,Away Win
2012/2013,Portugal Liga ZON Sagres,6403,9773,Away Win
2012/2013,Portugal Liga ZON Sagres,10214,10215,Home Win
2012/2013,Portugal Liga ZON Sagres,10238,10264,Away Win
2012/2013,Portugal Liga ZON Sagres,9772,8348,Home Win
2012/2013,Portugal Liga ZON Sagres,10238,2033,Home Win
2012/2013,Portugal Liga ZON Sagres,10214,6403,Draw
2012/2013,Portugal Liga ZON Sagres,9768,9764,Home Win
2012/2013,Portugal Liga ZON Sagres,7842,10212,Home Win
2012/2013,Portugal Liga ZON Sagres,9773,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,9772,Draw
2012/2013,Portugal Liga ZON Sagres,10264,7841,Home Win
2012/2013,Portugal Liga ZON Sagres,8348,7844,Away Win
2012/2013,Portugal Liga ZON Sagres,7841,9773,Draw
2012/2013,Portugal Liga ZON Sagres,10212,10215,Away Win
2012/2013,Portugal Liga ZON Sagres,9768,7842,Draw
2012/2013,Portugal Liga ZON Sagres,6403,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,10211,10238,Draw
2012/2013,Portugal Liga ZON Sagres,2033,10214,Away Win
2012/2013,Portugal Liga ZON Sagres,7844,10264,Away Win
2012/2013,Portugal Liga ZON Sagres,9764,8348,Home Win
2012/2013,Portugal Liga ZON Sagres,10238,6403,Draw
2012/2013,Portugal Liga ZON Sagres,10214,9764,Away Win
2012/2013,Portugal Liga ZON Sagres,9772,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,7842,7841,Away Win
2012/2013,Portugal Liga ZON Sagres,9773,9768,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,7844,Away Win
2012/2013,Portugal Liga ZON Sagres,10264,2033,Draw
2012/2013,Portugal Liga ZON Sagres,8348,10212,Away Win
2012/2013,Portugal Liga ZON Sagres,7841,10214,Home Win
2012/2013,Portugal Liga ZON Sagres,10212,10264,Away Win
2012/2013,Portugal Liga ZON Sagres,9768,10215,Draw
2012/2013,Portugal Liga ZON Sagres,7842,9773,Away Win
2012/2013,Portugal Liga ZON Sagres,10211,6403,Away Win
2012/2013,Portugal Liga ZON Sagres,2033,8348,Draw
2012/2013,Portugal Liga ZON Sagres,7844,10238,Home Win
2012/2013,Portugal Liga ZON Sagres,9764,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,10238,9768,Home Win
2012/2013,Portugal Liga ZON Sagres,10214,10211,Away Win
2012/2013,Portugal Liga ZON Sagres,9772,7844,Home Win
2012/2013,Portugal Liga ZON Sagres,6403,2033,Draw
2012/2013,Portugal Liga ZON Sagres,9773,10212,Home Win
2012/2013,Portugal Liga ZON Sagres,10215,7842,Away Win
2012/2013,Portugal Liga ZON Sagres,10264,9764,Home Win
2012/2013,Portugal Liga ZON Sagres,8348,7841,Away Win
2012/2013,Portugal Liga ZON Sagres,7841,9772,Away Win
2012/2013,Portugal Liga ZON Sagres,10212,10238,Draw
2012/2013,Portugal Liga ZON Sagres,9768,10264,Home Win
2012/2013,Portugal Liga ZON Sagres,7842,8348,Home Win
2012/2013,Portugal Liga ZON Sagres,9773,10215,Home Win
2012/2013,Portugal Liga ZON Sagres,2033,10211,Home Win
2012/2013,Portugal Liga ZON Sagres,7844,10214,Away Win
2012/2013,Portugal Liga ZON Sagres,9764,6403,Away Win
2013/2014,Portugal Liga ZON Sagres,9807,7841,Away Win
2013/2014,Portugal Liga ZON Sagres,7842,10214,Home Win
2013/2014,Portugal Liga ZON Sagres,9764,10215,Home Win
2013/2014,Portugal Liga ZON Sagres,7844,2033,Home Win
2013/2014,Portugal Liga ZON Sagres,10212,9772,Home Win
2013/2014,Portugal Liga ZON Sagres,6403,10264,Away Win
2013/2014,Portugal Liga ZON Sagres,9768,158085,Home Win
2013/2014,Portugal Liga ZON Sagres,10238,9773,Away Win
2013/2014,Portugal Liga ZON Sagres,9772,10264,Home Win
2013/2014,Portugal Liga ZON Sagres,9773,10214,Draw
2013/2014,Portugal Liga ZON Sagres,7844,9768,Away Win
2013/2014,Portugal Liga ZON Sagres,10212,9764,Home Win
2013/2014,Portugal Liga ZON Sagres,2033,10215,Away Win
2013/2014,Portugal Liga ZON Sagres,6403,9807,Home Win
2013/2014,Portugal Liga ZON Sagres,7841,7842,Away Win
2013/2014,Portugal Liga ZON Sagres,10238,158085,Home Win
2013/2014,Portugal Liga ZON Sagres,10215,9773,Home Win
2013/2014,Portugal Liga ZON Sagres,158085,10212,Away Win
2013/2014,Portugal Liga ZON Sagres,9807,9764,Draw
2013/2014,Portugal Liga ZON Sagres,7842,7844,Away Win
2013/2014,Portugal Liga ZON Sagres,10214,10238,Draw
2013/2014,Portugal Liga ZON Sagres,7841,9772,Away Win
2013/2014,Portugal Liga ZON Sagres,10264,2033,Home Win
2013/2014,Portugal Liga ZON Sagres,9768,6403,Home Win
2013/2014,Portugal Liga ZON Sagres,9772,158085,Draw
2013/2014,Portugal Liga ZON Sagres,9773,10264,Home Win
2013/2014,Portugal Liga ZON Sagres,9764,9768,Away Win
2013/2014,Portugal Liga ZON Sagres,7844,9807,Draw
2013/2014,Portugal Liga ZON Sagres,10212,10214,Draw
2013/2014,Portugal Liga ZON Sagres,2033,7841,Away Win
2013/2014,Portugal Liga ZON Sagres,6403,7842,Away Win
2013/2014,Portugal Liga ZON Sagres,10238,10215,Home Win
2013/2014,Portugal Liga ZON Sagres,10215,10212,Draw
2013/2014,Portugal Liga ZON Sagres,158085,7844,Away Win
2013/2014,Portugal Liga ZON Sagres,7842,9764,Home Win
2013/2014,Portugal Liga ZON Sagres,10214,6403,Home Win
2013/2014,Portugal Liga ZON Sagres,2033,9772,Away Win
2013/2014,Portugal Liga ZON Sagres,7841,9773,Away Win
2013/2014,Portugal Liga ZON Sagres,10264,10238,Home Win
2013/2014,Portugal Liga ZON Sagres,9768,9807,Home Win
2013/2014,Portugal Liga ZON Sagres,9807,7842,Draw
2013/2014,Portugal Liga ZON Sagres,9773,2033,Home Win
2013/2014,Portugal Liga ZON Sagres,9764,158085,Away Win
2013/2014,Portugal Liga ZON Sagres,7844,10215,Home Win
2013/2014,Portugal Liga ZON Sagres,10212,10264,Draw
2013/2014,Portugal Liga ZON Sagres,6403,7841,Draw
2013/2014,Portugal Liga ZON Sagres,9768,10214,Draw
2013/2014,Portugal Liga ZON Sagres,10238,9772,Away Win
2013/2014,Portugal Liga ZON Sagres,10215,6403,Home Win
2013/2014,Portugal Liga ZON Sagres,158085,9807,Home Win
2013/2014,Portugal Liga ZON Sagres,9772,9773,Home Win
2013/2014,Portugal Liga ZON Sagres,7842,9768,Draw
2013/2014,Portugal Liga ZON Sagres,10214,9764,Home Win
2013/2014,Portugal Liga ZON Sagres,2033,10238,Home Win
2013/2014,Portugal Liga ZON Sagres,7841,10212,Draw
2013/2014,Portugal Liga ZON Sagres,10264,7844,Home Win
2013/2014,Portugal Liga ZON Sagres,10215,9764,Home Win
2013/2014,Portugal Liga ZON Sagres,158085,9768,Away Win
2013/2014,Portugal Liga ZON Sagres,9772,10212,Home Win
2013/2014,Portugal Liga ZON Sagres,9773,10238,Home Win
2013/2014,Portugal Liga ZON Sagres,10214,7842,Draw
2013/2014,Portugal Liga ZON Sagres,2033,7844,Away Win
2013/2014,Portugal Liga ZON Sagres,7841,9807,Home Win
2013/2014,Portugal Liga ZON Sagres,10264,6403,Draw
2013/2014,Portugal Liga ZON Sagres,9807,10264,Home Win
2013/2014,Portugal Liga ZON Sagres,7842,158085,Draw
2013/2014,Portugal Liga ZON Sagres,9764,9772,Draw
2013/2014,Portugal Liga ZON Sagres,7844,10214,Away Win
2013/2014,Portugal Liga ZON Sagres,10212,9773,Home Win
2013/2014,Portugal Liga ZON Sagres,6403,2033,Home Win
2013/2014,Portugal Liga ZON Sagres,9768,10215,Draw
2013/2014,Portugal Liga ZON Sagres,10238,7841,Home Win
2013/2014,Portugal Liga ZON Sagres,10215,7842,Away Win
2013/2014,Portugal Liga ZON Sagres,9772,9768,Home Win
2013/2014,Portugal Liga ZON Sagres,9773,6403,Home Win
2013/2014,Portugal Liga ZON Sagres,10214,9807,Home Win
2013/2014,Portugal Liga ZON Sagres,2033,10212,Draw
2013/2014,Portugal Liga ZON Sagres,7841,158085,Draw
2013/2014,Portugal Liga ZON Sagres,10264,9764,Home Win
2013/2014,Portugal Liga ZON Sagres,10238,7844,Home Win
2013/2014,Portugal Liga ZON Sagres,158085,10214,Draw
2013/2014,Portugal Liga ZON Sagres,9807,10215,Draw
2013/2014,Portugal Liga ZON Sagres,7842,10264,Home Win
2013/2014,Portugal Liga ZON Sagres,9764,9773,Away Win
2013/2014,Portugal Liga ZON Sagres,7844,7841,Home Win
2013/2014,Portugal Liga ZON Sagres,10212,10238,Home Win
2013/2014,Portugal Liga ZON Sagres,6403,9772,Away Win
2013/2014,Portugal Liga ZON Sagres,9768,2033,Home Win
2013/2014,Portugal Liga ZON Sagres,10215,9768,Away Win
2013/2014,Portugal Liga ZON Sagres,158085,7842,Away Win
2013/2014,Portugal Liga ZON Sagres,9772,9764,Home Win
2013/2014,Portugal Liga ZON Sagres,9773,10212,Home Win
2013/2014,Portugal Liga ZON Sagres,10214,7844,Draw
2013/2014,Portugal Liga ZON Sagres,2033,6403,Home Win
2013/2014,Portugal Liga ZON Sagres,7841,10238,Home Win
2013/2014,Portugal Liga ZON Sagres,10264,9807,Home Win
2013/2014,Portugal Liga ZON Sagres,10215,10214,Draw
2013/2014,Portugal Liga ZON Sagres,9772,7844,Home Win
2013/2014,Portugal Liga ZON Sagres,9773,7842,Away Win
2013/2014,Portugal Liga ZON Sagres,10212,9807,Home Win
2013/2014,Portugal Liga ZON Sagres,2033,9764,Home Win
2013/2014,Portugal Liga ZON Sagres,7841,9768,Away Win
2013/2014,Portugal Liga ZON Sagres,10264,158085,Draw
2013/2014,Portugal Liga ZON Sagres,10238,6403,Home Win
2013/2014,Portugal Liga ZON Sagres,158085,10215,Away Win
2013/2014,Portugal Liga ZON Sagres,9807,9772,Away Win
